city,timestamp,temperature,season
New York,2011-02-11,10.839174863118505,winter
New York,2011-02-12,-5.336638666042112,winter
New York,2011-02-13,7.477159243457741,winter
New York,2011-02-14,-9.448181352589952,winter
New York,2011-02-15,8.913979281580096,winter
New York,2011-02-16,-1.9109646037634485,winter
New York,2011-02-17,-1.104142538558408,winter
New York,2011-02-18,-5.002075561938165,winter
New York,2011-02-19,6.356229935533083,winter
New York,2011-02-20,0.1374887521908464,winter
New York,2011-02-21,1.3855448895993634,winter
New York,2011-02-22,2.178169154854136,winter
New York,2011-02-23,5.684829830595627,winter
New York,2011-02-24,-6.04117388449528,winter
New York,2011-02-25,2.8874989034352594,winter
New York,2011-02-26,-8.602567903601464,winter
New York,2011-02-27,2.5372362741263688,winter
New York,2011-02-28,-2.4041995252409096,winter
New York,2011-03-01,4.16728178396624,spring
New York,2011-03-02,3.4494887307413062,spring
New York,2011-03-03,13.6196550961911,spring
New York,2011-03-04,6.842303698697014,spring
New York,2011-03-05,8.426739370904627,spring
New York,2011-03-06,4.099561853630902,spring
New York,2011-03-07,7.372704040955808,spring
New York,2011-03-08,4.594237697971386,spring
New York,2011-03-09,8.33772494122629,spring
New York,2011-03-10,8.75559900580243,spring
New York,2011-03-11,3.3369934519268574,spring
New York,2011-03-12,7.745883419928857,spring
New York,2011-03-13,11.824146191239963,spring
New York,2011-03-14,10.973190978835028,spring
New York,2011-03-15,3.257992636419031,spring
New York,2011-03-16,3.0018004644271077,spring
New York,2011-03-17,7.138554820085762,spring
New York,2011-03-18,-0.3780437820672127,spring
New York,2011-03-19,6.267274142438588,spring
New York,2011-03-20,8.033900558030433,spring
New York,2011-03-21,11.431246462481537,spring
New York,2011-03-22,14.70597947585128,spring
New York,2011-03-23,4.946358793533815,spring
New York,2011-03-24,14.77962051023266,spring
New York,2011-03-25,11.043848397230242,spring
New York,2011-03-26,7.282449341177172,spring
New York,2011-03-27,10.49214328400928,spring
New York,2011-03-28,6.08671870172958,spring
New York,2011-03-29,17.8792032572185,spring
New York,2011-03-30,14.624164072579331,spring
New York,2011-03-31,14.896033044408432,spring
New York,2011-04-01,11.972466684773623,spring
New York,2011-04-02,15.985954198430052,spring
New York,2011-04-03,9.825732042609497,spring
New York,2011-04-04,6.445407205736508,spring
New York,2011-04-05,21.703953789672976,spring
New York,2011-04-06,14.031280022668629,spring
New York,2011-04-07,16.093127715578937,spring
New York,2011-04-08,8.952115591328226,spring
New York,2011-04-09,5.821420706334825,spring
New York,2011-04-10,11.222622517316038,spring
New York,2011-04-11,15.473647110444304,spring
New York,2011-04-12,9.623476634357178,spring
New York,2011-04-13,4.5952500641974625,spring
New York,2011-04-14,6.848409898329642,spring
New York,2011-04-15,7.887765410649858,spring
New York,2011-04-16,7.1554866664543075,spring
New York,2011-04-17,9.045029159925415,spring
New York,2011-04-18,12.93797055990833,spring
New York,2011-04-19,12.681497263380441,spring
New York,2011-04-20,12.930206306474066,spring
New York,2011-04-21,8.350310872622819,spring
New York,2011-04-22,13.365254012582412,spring
New York,2011-04-23,16.34517381034689,spring
New York,2011-04-24,8.9250177406731,spring
New York,2011-04-25,10.217860869418587,spring
New York,2011-04-26,7.603584274682303,spring
New York,2011-04-27,14.321376263889793,spring
New York,2011-04-28,1.220115706640005,spring
New York,2011-04-29,14.648317460670587,spring
New York,2011-04-30,6.941857766410063,spring
New York,2011-05-01,15.39449975302158,spring
New York,2011-05-02,16.148215102211104,spring
New York,2011-05-03,11.21505144535846,spring
New York,2011-05-04,6.61046328682176,spring
New York,2011-05-05,7.747343181077817,spring
New York,2011-05-06,5.664093647387916,spring
New York,2011-05-07,18.155882576541096,spring
New York,2011-05-08,6.514028943994028,spring
New York,2011-05-09,17.808222045416322,spring
New York,2011-05-10,6.742107106549101,spring
New York,2011-05-11,10.29220765022765,spring
New York,2011-05-12,4.890060115639503,spring
New York,2011-05-13,12.720729427887688,spring
New York,2011-05-14,11.518836772610282,spring
New York,2011-05-15,13.56010985874391,spring
New York,2011-05-16,6.8171586993881705,spring
New York,2011-05-17,14.69559599898319,spring
New York,2011-05-18,20.025624935980677,spring
New York,2011-05-19,-1.7043115938575824,spring
New York,2011-05-20,4.38576159658677,spring
New York,2011-05-21,6.4254526774410285,spring
New York,2011-05-22,13.131304211563917,spring
New York,2011-05-23,8.560836524876105,spring
New York,2011-05-24,12.908229380766242,spring
New York,2011-05-25,17.11904389858896,spring
New York,2011-05-26,16.475040119704428,spring
New York,2011-05-27,11.679207074306262,spring
New York,2011-05-28,14.436227720113752,spring
New York,2011-05-29,8.091339236286416,spring
New York,2011-05-30,17.854976439010052,spring
New York,2011-05-31,20.71879515957116,spring
New York,2011-06-01,21.40887724111072,summer
New York,2011-06-02,22.068599945500743,summer
New York,2011-06-03,21.254227024974718,summer
New York,2011-06-04,27.262297144555433,summer
New York,2011-06-05,19.13259884682405,summer
New York,2011-06-06,25.389339024643437,summer
New York,2011-06-07,23.686795130652797,summer
New York,2011-06-08,19.888105034062775,summer
New York,2011-06-09,28.44175210082802,summer
New York,2011-06-10,23.39116379637983,summer
New York,2011-06-11,27.797877076679793,summer
New York,2011-06-12,19.010969876258113,summer
New York,2011-06-13,25.620305388509678,summer
New York,2011-06-14,15.91776344333958,summer
New York,2011-06-15,22.564214270777196,summer
New York,2011-06-16,33.89930057895486,summer
New York,2011-06-17,23.049086955695966,summer
New York,2011-06-18,29.77153579015787,summer
New York,2011-06-19,14.545547574008479,summer
New York,2011-06-20,33.973714433651324,summer
New York,2011-06-21,14.439651633629024,summer
New York,2011-06-22,31.638423607177536,summer
New York,2011-06-23,20.001767059093556,summer
New York,2011-06-24,19.29598368471588,summer
New York,2011-06-25,23.653351893010935,summer
New York,2011-06-26,17.43628832609525,summer
New York,2011-06-27,26.869016185801172,summer
New York,2011-06-28,22.63151333882618,summer
New York,2011-06-29,19.610900619943408,summer
New York,2011-06-30,28.41913028066503,summer
New York,2011-07-01,11.02638051927527,summer
New York,2011-07-02,25.756257583375017,summer
New York,2011-07-03,31.021136367415046,summer
New York,2011-07-04,29.663039085610617,summer
New York,2011-07-05,27.413440932025487,summer
New York,2011-07-06,16.554543679159355,summer
New York,2011-07-07,18.352656733264887,summer
New York,2011-07-08,22.47773365902014,summer
New York,2011-07-09,26.41114615682193,summer
New York,2011-07-10,32.24617358222639,summer
New York,2011-07-11,24.963529774381872,summer
New York,2011-07-12,27.467106342102067,summer
New York,2011-07-13,22.52420531610379,summer
New York,2011-07-14,20.53915614549523,summer
New York,2011-07-15,30.320016416990967,summer
New York,2011-07-16,31.436421948639527,summer
New York,2011-07-17,27.355774133064664,summer
New York,2011-07-18,31.33467379302507,summer
New York,2011-07-19,25.526873918837733,summer
New York,2011-07-20,23.743782184993098,summer
New York,2011-07-21,24.73233218193076,summer
New York,2011-07-22,22.23667777983756,summer
New York,2011-07-23,23.79176339338116,summer
New York,2011-07-24,26.656040585895877,summer
New York,2011-07-25,28.358908850706303,summer
New York,2011-07-26,34.252589654638214,summer
New York,2011-07-27,32.038775542886974,summer
New York,2011-07-28,24.049563120256103,summer
New York,2011-07-29,22.200989959255104,summer
New York,2011-07-30,22.527772829494154,summer
New York,2011-07-31,28.86662226638966,summer
New York,2011-08-01,20.68777047336885,summer
New York,2011-08-02,14.538334279149174,summer
New York,2011-08-03,25.08553160030137,summer
New York,2011-08-04,29.892723760181656,summer
New York,2011-08-05,25.91772476568657,summer
New York,2011-08-06,26.641295670812184,summer
New York,2011-08-07,26.220033837012565,summer
New York,2011-08-08,21.061162483050467,summer
New York,2011-08-09,24.230451030301328,summer
New York,2011-08-10,23.12368177167511,summer
New York,2011-08-11,27.73581362437887,summer
New York,2011-08-12,16.272934297219475,summer
New York,2011-08-13,26.54687311410896,summer
New York,2011-08-14,25.772035464328596,summer
New York,2011-08-15,19.28962743146676,summer
New York,2011-08-16,32.980781376944876,summer
New York,2011-08-17,29.485843946410775,summer
New York,2011-08-18,30.952837792288516,summer
New York,2011-08-19,17.335063386685754,summer
New York,2011-08-20,24.12527163172801,summer
New York,2011-08-21,31.542694271095563,summer
New York,2011-08-22,31.341050001196052,summer
New York,2011-08-23,18.10385634475139,summer
New York,2011-08-24,24.46115442333439,summer
New York,2011-08-25,25.929378452189408,summer
New York,2011-08-26,24.419469302949143,summer
New York,2011-08-27,14.931876863902705,summer
New York,2011-08-28,30.6681784649195,summer
New York,2011-08-29,27.095373380734127,summer
New York,2011-08-30,26.81316271536747,summer
New York,2011-08-31,27.111354603456483,summer
New York,2011-09-01,14.826268178922298,autumn
New York,2011-09-02,12.381990223764852,autumn
New York,2011-09-03,16.537287754192928,autumn
New York,2011-09-04,15.412946573998603,autumn
New York,2011-09-05,19.74196227508661,autumn
New York,2011-09-06,13.246850504282833,autumn
New York,2011-09-07,8.263880168937842,autumn
New York,2011-09-08,14.309166918541667,autumn
New York,2011-09-09,19.97592875570579,autumn
New York,2011-09-10,18.015520086815954,autumn
New York,2011-09-11,14.580705387751792,autumn
New York,2011-09-12,18.79945952075242,autumn
New York,2011-09-13,10.052606115348196,autumn
New York,2011-09-14,19.517035256687656,autumn
New York,2011-09-15,22.141414189588,autumn
New York,2011-09-16,22.885488551884283,autumn
New York,2011-09-17,17.887589000504434,autumn
New York,2011-09-18,12.854794763768453,autumn
New York,2011-09-19,1.365920014642919,autumn
New York,2011-09-20,18.85729557343285,autumn
New York,2011-09-21,15.533436726198198,autumn
New York,2011-09-22,9.052694278751284,autumn
New York,2011-09-23,12.912820321152827,autumn
New York,2011-09-24,19.968784864144013,autumn
New York,2011-09-25,14.402809477818968,autumn
New York,2011-09-26,25.76338279551493,autumn
New York,2011-09-27,9.031287499146806,autumn
New York,2011-09-28,17.851294453709855,autumn
New York,2011-09-29,21.126517737514302,autumn
New York,2011-09-30,9.596451666107317,autumn
New York,2011-10-01,19.365474090878863,autumn
New York,2011-10-02,8.67466070823199,autumn
New York,2011-10-03,14.53479000433489,autumn
New York,2011-10-04,13.108433099283442,autumn
New York,2011-10-05,10.706167851077215,autumn
New York,2011-10-06,10.145134106962722,autumn
New York,2011-10-07,22.321328047954967,autumn
New York,2011-10-08,16.95002411441956,autumn
New York,2011-10-09,17.764171542846995,autumn
New York,2011-10-10,20.406039415970785,autumn
New York,2011-10-11,18.183690859893787,autumn
New York,2011-10-12,9.837134996854257,autumn
New York,2011-10-13,18.697228139604775,autumn
